종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
005810,풍산홀딩스,"30,150","-400","1.31","30,200","30,150","34,428","1,030,954,200","30,250","30,550","29,600","5,000",원(KRW),"7,835,167","236,230,285,050",
195440,퓨전,"2,075","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"4,135,992","8,582,183,400",
214270,퓨쳐스트림네트웍스,"1,020","-10","0.97","1,020","1,015","716,415","733,139,215","1,030","1,040","1,015","100",원(KRW),"100,876,216","102,893,740,320",
220100,퓨쳐켐,"22,700","1,200","5.58","22,750","22,700","411,275","9,171,931,200","21,400","23,200","21,400","500",원(KRW),"12,983,775","294,731,692,500",
035200,프럼파스트,"4,585","-5","0.11","4,585","4,580","91,076","413,135,935","4,415","4,680","4,415","500",원(KRW),"9,730,590","44,614,755,150",
203690,프로스테믹스,"4,190","-15","0.36","4,195","4,190","855,988","3,628,541,980","4,205","4,405","4,150","100",원(KRW),"45,756,948","191,721,612,120",
303360,프로테옴텍,"13,000","250","1.96","13,000","12,150","11,139","139,405,500","12,650","13,000","12,100","500",원(KRW),"10,435,975","135,667,675,000",
053610,프로텍,"26,300","150","0.57","26,350","26,300","53,884","1,419,066,250","26,150","26,800","25,950","500",원(KRW),"11,000,000","289,300,000,000",
335810,프리시젼바이오,"27,100","-950","3.39","27,100","27,050","1,309,413","36,507,608,950","27,350","29,200","26,200","500",원(KRW),"11,243,846","304,708,226,600",
053160,프리엠스,"16,650","-2,750","14.18","16,650","16,600","576,841","9,896,049,050","17,800","18,100","16,300","500",원(KRW),"6,000,000","99,900,000,000",
075130,플랜티넷,"7,100","300","4.41","7,100","7,090","386,995","2,738,146,000","6,820","7,280","6,740","500",원(KRW),"8,960,000","63,616,000,000",
222670,플럼라인생명과학,"8,270","-80","0.96","8,270","8,260","894","7,405,620","8,300","8,300","8,200","500",원(KRW),"2,867,050","23,710,503,500",
237820,플레이디,"8,050","10","0.12","8,060","8,050","36,434","293,373,740","8,010","8,200","7,990","500",원(KRW),"12,827,140","103,258,477,000",
023770,플레이위드,"8,930","180","2.06","8,930","8,900","61,397","537,924,240","8,780","8,930","8,620","500",원(KRW),"8,703,529","77,722,513,970",
300080,플리토,"12,700","550","4.53","12,700","12,650","61,574","755,866,850","12,100","12,700","11,900","500",원(KRW),"5,209,811","66,164,599,700",
150440,피노텍,"3,490","5","0.14","3,480","3,255","23,069","75,546,315","3,500","3,500","3,200","500",원(KRW),"9,565,412","33,383,287,880",
032580,피델릭스,"1,300","-5","0.38","1,300","1,295","195,730","253,830,440","1,290","1,320","1,275","500",원(KRW),"31,808,336","41,350,836,800",
051380,피씨디렉트,"10,750","200","1.90","10,750","10,700","56,307","593,990,500","10,450","10,800","10,350","500",원(KRW),"7,668,536","82,436,762,000",
241820,피씨엘,"34,250","-100","0.29","34,250","34,200","83,012","2,837,308,600","34,500","34,750","33,800","500",원(KRW),"10,078,897","345,202,222,250",
237750,피앤씨테크,"6,210","-40","0.64","6,210","6,190","70,917","439,510,570","6,170","6,270","6,110","500",원(KRW),"6,496,600","40,343,886,000",
131390,피앤이솔루션,"23,600","300","1.29","23,650","23,600","530,369","12,187,176,500","23,300","23,600","22,150","500",원(KRW),"14,818,910","349,726,276,000",
024850,피에스엠씨,"1,830","170","10.24","1,835","1,830","4,512,093","7,865,917,940","1,640","1,830","1,635","500",원(KRW),"40,016,523","73,230,237,090",
319660,피에스케이,"39,100","100","0.26","39,150","39,100","284,318","11,066,457,650","39,100","39,550","38,300","500",원(KRW),"14,765,020","577,312,282,000",
031980,피에스케이홀딩스,"8,830","-90","1.01","8,840","8,830","36,041","315,265,850","8,920","8,920","8,610","500",원(KRW),"21,562,395","190,395,947,850",
002230,피에스텍,"4,445","45","1.02","4,460","4,445","80,592","357,198,880","4,395","4,535","4,370","500",원(KRW),"19,669,243","87,429,785,135",
242350,피엔아이컴퍼니,"424","47","12.47","424","400","698","263,841","377","429","377","500",원(KRW),"4,761,520","2,018,884,480",
239890,피엔에이치테크,"29,900","-450","1.48","29,900","29,600","2,878","84,421,850","30,350","30,350","28,700","500",원(KRW),"3,995,376","119,461,742,400",
347740,피엔케이피부임상연구센타,"23,100","0","0.00","23,100","23,050","63,184","1,462,664,650","23,100","23,550","22,650","500",원(KRW),"7,502,644","173,311,076,400",
137400,피엔티,"26,950","-450","1.64","26,950","26,900","753,235","20,039,572,450","27,000","27,300","25,800","500",원(KRW),"22,461,453","605,336,158,350",
128660,피제이메탈,"2,430","130","5.65","2,430","2,420","894,054","2,163,152,250","2,300","2,515","2,265","500",원(KRW),"24,803,369","60,272,186,670",
006140,피제이전자,"7,000","40","0.57","7,000","6,950","45,402","316,401,120","7,000","7,100","6,850","500",원(KRW),"15,000,000","105,000,000,000",
304840,피플바이오,"63,200","-6,300","9.06","63,300","63,200","1,266,374","81,589,167,300","67,200","68,400","61,300","500",원(KRW),"5,647,470","356,920,104,000",
062970,피피아이,"6,510","-130","1.96","6,510","6,490","62,925","408,013,750","6,660","6,660","6,390","500",원(KRW),"9,308,185","60,596,284,350",
087600,픽셀플러스,"7,250","-50","0.68","7,250","7,200","30,675","221,709,580","7,180","7,360","7,110","500",원(KRW),"8,166,558","59,207,545,500",
057880,필로시스헬스케어,"1,780","-35","1.93","1,785","1,780","1,899,724","3,414,884,645","1,780","1,850","1,750","500",원(KRW),"78,696,192","140,079,221,760",
033180,필룩스,"3,790","65","1.74","3,795","3,790","4,246,188","16,408,715,385","3,700","4,065","3,615","500",원(KRW),"90,043,128","341,263,455,120",
161580,필옵틱스,"15,350","-100","0.65","15,400","15,350","532,425","8,233,867,450","15,450","15,900","15,050","500",원(KRW),"19,986,702","306,795,875,700",
347770,핌스,"16,050","150","0.94","16,050","16,000","115,385","1,852,815,050","15,850","17,050","15,400","500",원(KRW),"7,264,943","116,602,335,150",
332710,하나금융14호스팩,"2,070","-15","0.72","2,070","2,045","12,199","25,024,925","2,085","2,085","2,045","100",원(KRW),"4,410,000","9,128,700,000",
341160,하나금융15호스팩,"2,090","20","0.97","2,090","2,060","12,100","24,929,245","2,060","2,095","2,060","100",원(KRW),"4,710,000","9,843,900,000",
343510,하나금융16호스팩,"2,065","0","0.00","2,085","2,065","176","366,860","2,065","2,085","2,065","100",원(KRW),"4,010,000","8,280,650,000",
086790,하나금융지주,"39,150","1,450","3.85","39,200","39,150","4,060,491","157,421,971,800","38,050","39,400","37,800","5,000",원(KRW),"300,242,062","11,754,476,727,300",
299030,하나기술,"126,700","-1,300","1.02","126,700","126,600","195,214","24,425,075,600","124,200","131,500","120,500","500",원(KRW),"3,762,726","476,737,384,200",
067310,하나마이크론,"12,000","400","3.45","12,000","11,950","5,802,636","69,623,020,450","11,650","12,500","11,250","500",원(KRW),"30,654,023","367,848,276,000",
307160,하나머스트제6호스팩,"2,120","35","1.68","2,120","2,100","7,786","16,386,530","2,080","2,140","2,080","100",원(KRW),"4,590,000","9,730,800,000",
166090,하나머티리얼즈,"29,750","-50","0.17","29,800","29,750","225,219","6,669,077,150","29,600","30,350","29,000","500",원(KRW),"19,627,674","583,923,301,500",
293480,하나제약,"24,800","-100","0.40","24,850","24,800","99,162","2,472,030,700","24,950","25,250","24,700","500",원(KRW),"16,200,000","401,760,000,000",
039130,하나투어,"59,200","2,200","3.86","59,200","59,100","574,095","33,706,896,200","56,700","60,600","56,000","500",원(KRW),"13,939,185","825,199,752,000",
136480,하림,"2,875","20","0.70","2,880","2,875","1,200,651","3,463,504,790","2,835","2,930","2,815","500",원(KRW),"106,209,702","305,352,893,250",
003380,하림지주,"8,590","-10","0.12","8,590","8,580","595,133","5,121,197,550","8,530","8,800","8,490","100",원(KRW),"92,341,820","793,216,233,800",
172580,하이골드12호,"1,920","-10","0.52","1,920","1,910","21,853","42,142,950","1,900","1,970","1,900","5,000",원(KRW),"13,044,500","25,045,440,000",
153360,하이골드3호,"1,190","-20","1.65","1,200","1,190","16,882","20,203,755","1,230","1,230","1,190","5,000",원(KRW),"16,149,790","19,218,250,100",
149980,하이로닉,"5,100","130","2.62","5,110","5,100","134,873","681,121,920","4,970","5,160","4,905","100",원(KRW),"14,099,995","71,909,974,500",
013030,하이록코리아,"13,200","-100","0.75","13,200","13,150","102,494","1,347,547,300","13,200","13,450","12,900","500",원(KRW),"13,613,232","179,694,662,400",
126700,하이비젼시스템,"13,800","-300","2.13","13,800","13,750","335,907","4,620,139,000","14,050","14,050","13,550","500",원(KRW),"14,942,112","206,201,145,600",
106080,하이소닉,"3,330","0","0.00","0","0","0","0","0","0","0","1,000",원(KRW),"14,640,726","48,753,617,580",
071090,하이스틸,"18,750","-250","1.32","18,750","18,700","13,045","243,231,900","18,950","19,000","18,150","5,000",원(KRW),"1,999,944","37,498,950,000",
340120,하이제5호스팩,"2,085","0","0.00","2,085","2,075","1,172","2,442,105","2,070","2,085","2,070","100",원(KRW),"5,020,000","10,466,700,000",
221840,하이즈항공,"5,120","80","1.59","5,120","5,110","104,290","528,940,165","5,040","5,200","4,970","500",원(KRW),"17,696,167","90,604,375,040",
106190,하이텍팜,"21,700","-100","0.46","21,700","21,600","198,839","4,376,638,250","21,350","23,050","21,050","500",원(KRW),"7,088,782","153,826,569,400",
019490,하이트론,"4,900","300","6.52","4,900","4,880","492,558","2,402,634,850","4,575","5,050","4,550","2,500",원(KRW),"6,281,748","30,780,565,200",
000080,하이트진로,"35,200","1,150","3.38","35,200","35,150","1,059,524","36,843,527,300","34,050","35,450","33,550","5,000",원(KRW),"70,133,611","2,468,703,107,200",
000087,하이트진로2우B,"20,800","200","0.97","20,800","20,750","3,316","68,412,050","20,450","20,850","20,350","5,000",원(KRW),"1,130,138","23,506,870,400",
000140,하이트진로홀딩스,"15,550","200","1.30","15,550","15,500","42,959","664,715,300","15,200","15,750","15,150","5,000",원(KRW),"23,206,765","360,865,195,750",
000145,하이트진로홀딩스우,"14,450","150","1.05","14,450","14,300","462","6,587,900","14,100","14,450","14,100","5,000",원(KRW),"470,810","6,803,204,500",
066130,하츠,"8,950","70","0.79","8,950","8,940","812,389","7,130,984,380","9,070","9,070","8,430","500",원(KRW),"12,800,000","114,560,000,000",
152550,한국ANKOR유전,"1,635","0","0.00","1,640","1,635","36,952","60,342,210","1,635","1,640","1,630","0",원(KRW),"70,020,000","114,482,700,000",
004590,한국가구,"4,490","20","0.45","4,490","4,480","47,611","212,153,605","4,460","4,490","4,420","100",원(KRW),"15,000,000","67,350,000,000",
036460,한국가스공사,"32,700","1,750","5.65","32,700","32,650","2,376,805","77,315,254,800","31,150","33,700","31,100","5,000",원(KRW),"92,313,000","3,018,635,100,000",
039340,한국경제TV,"6,100","40","0.66","6,120","6,100","141,528","872,448,250","6,060","6,330","6,000","500",원(KRW),"23,000,000","140,300,000,000",
005430,한국공항,"38,700","150","0.39","38,750","38,700","27,685","1,076,325,600","38,200","39,500","38,000","5,000",원(KRW),"3,166,355","122,537,938,500",
071050,한국금융지주,"85,500","-3,300","3.72","85,600","85,500","1,065,789","90,777,015,600","89,100","89,200","82,500","5,000",원(KRW),"55,725,992","4,764,572,316,000",
071055,한국금융지주우,"64,600","-1,300","1.97","64,600","64,500","83,660","5,372,372,100","65,000","66,000","60,000","5,000",원(KRW),"5,858,251","378,443,014,600",
034950,한국기업평가,"90,800","-1,300","1.41","90,900","90,800","15,373","1,397,089,500","91,200","91,800","90,300","5,000",원(KRW),"4,540,514","412,278,671,200",
010040,한국내화,"4,150","180","4.53","4,155","4,150","435,531","1,772,373,130","3,960","4,150","3,910","500",원(KRW),"22,863,632","94,884,072,800",
025540,한국단자,"65,600","-2,400","3.53","65,700","65,600","97,747","6,430,256,200","68,200","68,200","64,000","500",원(KRW),"10,415,000","683,224,000,000",
222980,한국맥널티,"6,070","110","1.85","6,070","6,040","46,514","279,763,380","5,950","6,140","5,920","500",원(KRW),"10,417,836","63,236,264,520",
331660,한국미라클피플사,"18,350","0","0.00","0","18,000","0","0","0","0","0","500",원(KRW),"1,100,000","20,185,000,000",
318000,한국바이오젠,"8,210","-20","0.24","8,250","8,210","154,899","1,279,071,670","8,150","8,410","8,090","200",원(KRW),"8,160,825","67,000,373,250",
256840,한국비엔씨,"4,320","35","0.82","4,320","4,315","2,890,364","12,873,995,280","4,190","4,750","4,190","100",원(KRW),"51,531,636","222,616,667,520",
004090,한국석유,"98,200","1,200","1.24","98,200","98,000","2,777","271,576,300","97,100","99,000","97,100","5,000",원(KRW),"655,200","64,340,640,000",
025550,한국선재,"3,530","95","2.77","3,535","3,530","776,906","2,736,602,930","3,390","3,600","3,370","500",원(KRW),"24,522,254","86,563,556,620",
002200,한국수출포장,"23,200","300","1.31","23,200","23,150","79,220","1,844,947,550","22,900","23,650","22,900","5,000",원(KRW),"4,000,000","92,800,000,000",
002960,한국쉘석유,"247,500","-1,000","0.40","247,500","247,000","5,133","1,263,437,000","246,000","249,500","244,000","5,000",원(KRW),"1,300,000","321,750,000,000",
023890,한국아트라스비엑스,"64,500","-10,700","14.23","64,700","64,500","131,561","8,900,154,200","72,000","75,200","63,400","1,000",원(KRW),"9,150,000","590,175,000,000",
017890,한국알콜,"12,600","50","0.40","12,600","12,550","169,133","2,130,474,450","12,550","12,700","12,500","500",원(KRW),"21,605,760","272,232,576,000",
080720,한국유니온제약,"16,400","-650","3.81","16,450","16,400","178,738","2,983,521,850","17,000","17,200","16,400","500",원(KRW),"7,903,728","129,621,139,200",
123890,한국자산신탁,"3,880","-35","0.89","3,890","3,880","492,025","1,903,298,175","3,935","3,935","3,810","500",원(KRW),"123,977,752","481,033,677,760",
015760,한국전력,"26,200","-150","0.57","26,250","26,200","8,024,674","212,413,600,350","26,400","27,150","25,800","5,000",원(KRW),"641,964,077","16,819,458,817,400",
063570,한국전자금융,"5,550","20","0.36","5,550","5,540","80,888","446,933,640","5,500","5,590","5,460","500",원(KRW),"34,147,728","189,519,890,400",
041460,한국전자인증,"6,450","-20","0.31","6,460","6,450","250,672","1,600,263,900","6,470","6,490","6,300","500",원(KRW),"21,459,249","138,412,156,050",
006200,한국전자홀딩스,"911","-16","1.73","914","911","1,423,849","1,334,497,465","926","965","891","500",원(KRW),"46,803,136","42,637,656,896",
101680,한국정밀기계,"1,505","-10","0.66","1,505","1,500","7,748","11,696,470","1,470","1,535","1,465","500",원(KRW),"8,404,000","12,648,020,000",
039740,한국정보공학,"3,820","70","1.87","3,835","3,820","109,945","409,529,640","3,750","3,840","3,610","500",원(KRW),"8,018,397","30,630,276,540",
053300,한국정보인증,"7,820","-310","3.81","7,820","7,810","648,407","5,111,263,410","8,020","8,040","7,730","500",원(KRW),"31,165,000","243,710,300,000",
025770,한국정보통신,"8,980","-60","0.66","9,000","8,980","51,831","467,421,930","9,030","9,150","8,920","500",원(KRW),"37,444,271","336,249,553,580",
291210,한국제7호스팩,"2,045","0","0.00","2,050","2,045","29,682","60,734,690","2,045","2,050","2,045","100",원(KRW),"5,060,000","10,347,700,000",
310870,한국제8호스팩,"2,090","0","0.00","2,090","2,080","1,514","3,164,810","2,110","2,110","2,075","100",원(KRW),"3,420,000","7,147,800,000",
009540,한국조선해양,"116,000","1,000","0.87","116,000","115,500","527,749","60,577,747,500","114,000","117,000","112,500","5,000",원(KRW),"70,773,116","8,209,681,456,000",
023350,한국종합기술,"5,440","170","3.23","5,440","5,420","449,348","2,406,945,100","5,260","5,500","5,100","500",원(KRW),"10,950,000","59,568,000,000",
025890,한국주강,"1,555","5","0.32","1,555","1,535","49,799","76,697,095","1,535","1,560","1,525","500",원(KRW),"11,309,259","17,585,897,745",
000970,한국주철관,"8,280","50","0.61","8,290","8,280","53,620","441,803,900","8,230","8,320","8,160","500",원(KRW),"22,800,500","188,788,140,000",
104700,한국철강,"6,980","80","1.16","6,980","6,970","531,835","3,707,293,900","6,920","7,130","6,870","1,000",원(KRW),"46,050,000","321,429,000,000",
017960,한국카본,"13,250","-250","1.85","13,250","13,200","673,566","8,950,974,650","13,400","13,650","13,050","500",원(KRW),"43,960,757","582,480,030,250",
023760,한국캐피탈,"579","12","2.12","579","578","684,129","395,974,236","568","588","562","500",원(KRW),"315,609,576","182,737,944,504",
054040,한국컴퓨터,"2,915","20","0.69","2,925","2,915","106,561","310,711,200","2,890","2,950","2,865","500",원(KRW),"16,071,290","46,847,810,350",
